Frame	X	Y	Z
713	6.82	12.016	-24.28
714	6.37	11.44	-25.12
715	5.914	11.32	-25.11
716	6.35	11.51	-24.7
717	6.633	10.95	-24.73
718	5.027	11.03	-24.77
719	6.383	11.76	-24.03
720	5.277	11.75	-24.39
721	5.316	11.06	-24.88
722	5.82	12.125	-24.45
723	5.508	11.87	-25.16
724	5.85	11.984	-24.38
725	5.617	12.06	-24.6
726	6.29	11.42	-24.62
727	6.406	11.72	-24.08
728	4.992	11.375	-24.92
729	6.96	11.45	-24.25
730	5.914	11.54	-24.27
731	5.11	11.14	-24.55
732	5.105	10.89	-24.48
733	5.824	10.9	-25.36
734	4.65	11.37	-24.83
735	3.635	11.14	-24.72
736	5.12	11.555	-24.75
737	5.22	10.734	-25.02
738	4.844	11.03	-25.31
739	4.566	10.82	-25.16
740	5.18	11.08	-25.19
741	3.816	10.664	-25.25
742	4.18	11.55	-24.81
743	4.785	10.14	-25.33
744	4.58	10.21	-25.22
745	5.465	9.9	-25.08
746	5.746	11.266	-24.97
747	5.0	11.516	-24.42
748	6.35	11.086	-24.55
749	5.734	10.62	-24.75
750	6.684	10.95	-24.17
751	6.46	11.71	-24.5
752	5.62	11.695	-24.69
753	5.625	11.57	-24.64
754	5.367	11.04	-24.56
755	5.766	10.69	-24.69
756	6.258	11.51	-24.34
757	6.06	12.04	-24.55
758	4.95	10.87	-24.73
759	5.812	11.53	-24.28
760	6.848	11.15	-24.11
761	5.58	11.1	-24.62
762	5.137	10.98	-24.34
763	6.773	11.2	-24.72
764	5.492	11.016	-24.83
765	5.47	10.12	-25.64
766	4.508	10.0	-25.16
767	4.84	8.97	-25.55
768	3.973	8.74	-25.1
769	4.98	9.59	-25.23
770	6.46	9.52	-25.45
771	4.594	8.2	-25.95
772	7.336	10.25	-24.88
773	5.754	10.84	-24.98
774	5.914	9.75	-25.73
775	6.3	9.32	-25.45
776	7.027	10.34	-24.97
777	6.047	10.805	-25.38
778	5.344	10.87	-24.94
779	6.13	11.055	-24.55
780	5.86	10.52	-25.14
781	5.805	9.66	-25.22
782	5.04	10.69	-25.02
783	6.008	10.54	-25.17
784	5.336	11.13	-24.5
785	4.133	10.984	-24.73
786	4.137	11.04	-24.55
787	4.848	10.984	-24.77
788	5.0	10.47	-24.97
789	4.227	11.3	-24.86
790	5.04	10.664	-24.75
791	4.586	11.586	-24.48
792	4.016	10.6	-24.88
793	4.227	10.9	-24.88
