Frame	X	Y	Z
780	16.25	-1.283	11.734
781	16.06	-1.03	11.7
782	16.39	-0.992	11.73
783	16.39	-0.668	11.945
784	16.23	-1.122	11.664
785	15.89	-1.276	11.42
786	16.16	-1.043	11.46
787	16.25	-1.31	11.58
788	16.17	-1.044	11.55
789	16.55	-1.15	11.81
790	16.73	-0.996	11.83
791	16.2	-0.82	12.04
792	16.4	-0.896	11.58
793	16.53	-1.305	11.516
794	16.23	-1.64	11.78
795	16.23	-1.474	11.67
796	16.42	-1.459	11.48
797	15.84	-1.577	11.75
798	15.586	-1.064	11.305
799	15.67	-1.453	11.47
800	16.2	-1.777	11.586
801	16.16	-1.186	11.69
802	16.2	-1.55	11.48
803	16.33	-1.585	11.51
804	16.42	-1.413	11.79
805	15.586	-1.55	11.79
806	16.14	-1.698	11.58
807	16.25	-1.629	11.63
808	16.3	-1.838	11.75
809	16.42	-0.974	11.58
810	16.34	-1.302	11.34
811	16.17	-1.433	11.89
812	16.69	-1.119	11.93
813	15.766	-1.48	11.49
814	15.695	-1.45	11.64
815	15.41	-2.254	11.21
816	15.51	-1.567	11.73
817	15.83	-1.224	11.62
818	16.11	-1.526	11.35
819	16.88	-1.433	11.4
820	16.44	-1.838	11.26
821	16.55	-1.634	11.36
822	16.3	-1.837	11.234
823	15.984	-1.765	11.25
824	15.96	-1.531	11.52
825	15.9	-1.604	11.42
826	16.1	-1.976	11.57
827	16.17	-1.243	11.67
828	15.81	-1.712	11.734
829	15.914	-1.516	11.58
830	15.67	-2.092	11.82
831	16.25	-1.644	11.664
832	16.23	-1.569	11.68
833	15.766	-1.857	11.86
834	16.23	-1.428	11.9
835	16.11	-1.794	11.6
836	16.81	-1.839	11.82
837	16.34	-1.273	11.97
838	16.34	-0.988	11.766
839	16.05	-1.416	11.664
840	16.11	-1.008	11.49
841	16.39	-0.86	11.586
842	15.99	-1.1	11.61
843	16.27	-0.898	11.58
844	15.83	-1.435	11.51
845	16.44	-1.194	11.63
846	16.17	-1.813	11.48
847	16.3	-1.181	11.67
